ID_cliente,Sector,Cantidad_Entradas
CLT-05079,D,2
CLT-05080,B,1
CLT-05081,A,2
CLT-05082,B,4
CLT-05083,D,2
CLT-05084,C,4
CLT-05085,A,2
CLT-05086,B,3
CLT-05087,A,3
CLT-05088,A,1
CLT-05089,C,2
CLT-05090,B,2
CLT-05091,E,2
CLT-05092,E,4
CLT-05093,D,1
CLT-05094,C,4
CLT-05095,B,4
CLT-05096,D,3
CLT-05097,B,4
CLT-05098,B,4
CLT-05099,A,3
CLT-05100,C,3
CLT-05101,D,2
CLT-05102,A,4
CLT-05103,B,5
CLT-05104,C,3
CLT-05105,D,3
CLT-05106,D,5
CLT-05107,A,1
CLT-05108,E,1
CLT-05109,A,2
CLT-05110,A,3
CLT-05111,C,5
CLT-05112,A,5
CLT-05113,C,4
CLT-05114,D,2
CLT-05115,E,5
CLT-05116,E,5
CLT-05117,C,5
CLT-05118,A,5
CLT-05119,B,1
CLT-05120,E,5
CLT-05121,A,4
CLT-05122,C,4
CLT-05123,D,5
CLT-05124,D,2
CLT-05125,D,3
CLT-05126,C,5
CLT-05127,A,2
CLT-05128,D,2
CLT-05129,B,3
CLT-05130,A,4
CLT-05131,A,2
CLT-05132,B,2
CLT-05133,A,1
CLT-05134,D,3
CLT-05135,C,4
CLT-05136,E,3
CLT-05137,E,2
CLT-05138,A,3
CLT-05139,E,3
CLT-05140,B,3
CLT-05141,C,5
CLT-05142,B,3
CLT-05143,C,2
CLT-05144,C,3
CLT-05145,B,1
CLT-05146,C,4
CLT-05147,C,5
CLT-05148,D,5
CLT-05149,C,2
CLT-05150,A,2
CLT-05151,D,3
CLT-05152,E,1
CLT-05153,E,3
CLT-05154,E,3
CLT-05155,A,2
CLT-05156,A,3
CLT-05157,C,1
CLT-05158,E,5
CLT-05159,D,3
CLT-05160,A,1
CLT-05161,A,5
CLT-05162,E,2
CLT-05163,E,1
CLT-05164,E,2
CLT-05165,D,4
CLT-05166,C,4
CLT-05167,E,2
CLT-05168,E,5
CLT-05169,A,3
CLT-05170,A,2
CLT-05171,C,3
CLT-05172,C,3
CLT-05173,C,2
CLT-05174,E,2
CLT-05175,E,4
CLT-05176,A,2
CLT-05177,B,1
CLT-05178,D,2
CLT-05179,B,4
CLT-05180,A,5
CLT-05181,D,3
CLT-05182,B,5
CLT-05183,B,1
CLT-05184,C,4
CLT-05185,E,2
CLT-05186,D,1
CLT-05187,A,2
CLT-05188,E,3
CLT-05189,B,3
CLT-05190,D,5
CLT-05191,E,3
CLT-05192,E,1
CLT-05193,E,1
CLT-05194,C,2
CLT-05195,B,2
CLT-05196,C,2
CLT-05197,C,2
CLT-05198,D,5
CLT-05199,E,1
CLT-05200,C,4
CLT-05201,D,5
CLT-05202,C,4
CLT-05203,E,4
CLT-05204,A,1
CLT-05205,A,2
CLT-05206,E,4
CLT-05207,D,4
CLT-05208,D,3
CLT-05209,A,5
CLT-05210,E,1
CLT-05211,A,5
CLT-05212,C,5
CLT-05213,D,4
CLT-05214,C,1
CLT-05215,D,5
CLT-05216,C,1
CLT-05217,D,1
CLT-05218,D,5
CLT-05219,E,3
CLT-05220,D,1
CLT-05221,E,1
CLT-05222,C,4
CLT-05223,D,1
CLT-05224,D,1
CLT-05225,E,5
CLT-05226,E,3
CLT-05227,E,4
CLT-05228,A,1
CLT-05229,B,2
CLT-05230,C,2
CLT-05231,E,3
CLT-05232,A,4
CLT-05233,C,2
CLT-05234,E,3
CLT-05235,A,5
CLT-05236,D,4
CLT-05237,C,2
CLT-05238,B,4
CLT-05239,B,1
CLT-05240,E,1
CLT-05241,E,5
CLT-05242,D,3
CLT-05243,E,2
CLT-05244,A,4
CLT-05245,E,4
CLT-05246,B,5
CLT-05247,B,2
CLT-05248,E,1
CLT-05249,B,3
CLT-05250,D,4
CLT-05251,A,4
CLT-05252,B,4
CLT-05253,D,2
CLT-05254,D,3
CLT-05255,D,4
CLT-05256,E,5
CLT-05257,A,5
CLT-05258,B,3
CLT-05259,E,4
CLT-05260,C,1
CLT-05261,A,1
CLT-05262,B,5
CLT-05263,B,1
CLT-05264,C,4
CLT-05265,E,3
CLT-05266,C,5
CLT-05267,A,3
CLT-05268,E,2
CLT-05269,A,1
CLT-05270,E,2
CLT-05271,D,4
CLT-05272,E,2
CLT-05273,B,2
CLT-05274,B,3
CLT-05275,A,4
CLT-05276,C,1
CLT-05277,E,3
CLT-05278,C,1
CLT-05279,E,1
CLT-05280,A,2
CLT-05281,D,4
CLT-05282,A,3
CLT-05283,B,4
CLT-05284,C,1
CLT-05285,B,3
CLT-05286,C,3
CLT-05287,D,4
CLT-05288,B,4
CLT-05289,A,3
CLT-05290,D,5
CLT-05291,B,3
CLT-05292,A,4
CLT-05293,D,2
CLT-05294,C,5
CLT-05295,E,4
CLT-05296,E,1
CLT-05297,E,3
CLT-05298,C,2
CLT-05299,A,5
CLT-05300,D,4
CLT-05301,B,3
CLT-05302,C,4
CLT-05303,C,2
CLT-05304,E,4
CLT-05305,B,4
CLT-05306,A,3
CLT-05307,E,4
CLT-05308,B,1
CLT-05309,A,2
CLT-05310,B,4
CLT-05311,D,5
CLT-05312,C,4
CLT-05313,E,4
CLT-05314,D,2
CLT-05315,C,5
CLT-05316,B,1
CLT-05317,D,1
CLT-05318,B,4
CLT-05319,C,4
CLT-05320,A,1
CLT-05321,E,3
CLT-05322,E,4
CLT-05323,A,1
CLT-05324,B,4
CLT-05325,B,3
CLT-05326,C,1
CLT-05327,A,5
CLT-05328,A,5
CLT-05329,E,5
CLT-05330,E,1
CLT-05331,B,4
CLT-05332,B,4
CLT-05333,B,3
CLT-05334,C,3
CLT-05335,E,2
CLT-05336,B,4
CLT-05337,A,4
CLT-05338,B,3
CLT-05339,C,1
CLT-05340,D,5
CLT-05341,E,5
CLT-05342,A,1
CLT-05343,D,3
CLT-05344,D,4
CLT-05345,A,2
CLT-05346,D,5
CLT-05347,B,4
CLT-05348,E,1
CLT-05349,B,4
CLT-05350,C,1
CLT-05351,A,1
CLT-05352,A,4
CLT-05353,C,2
CLT-05354,E,5
CLT-05355,E,2
CLT-05356,D,2
CLT-05357,E,2
CLT-05358,D,2
CLT-05359,A,5
CLT-05360,E,5
CLT-05361,E,2
CLT-05362,C,3
CLT-05363,A,1
CLT-05364,E,3
CLT-05365,D,4
CLT-05366,D,5
CLT-05367,D,2
CLT-05368,E,1
CLT-05369,E,2
CLT-05370,E,5
CLT-05371,B,3
CLT-05372,B,2
CLT-05373,B,3
CLT-05374,E,1
CLT-05375,B,5
CLT-05376,B,3
CLT-05377,A,2
CLT-05378,B,5
CLT-05379,C,2
CLT-05380,D,3
CLT-05381,B,5
CLT-05382,D,3
CLT-05383,B,1
CLT-05384,E,1
CLT-05385,B,3
CLT-05386,B,1
CLT-05387,E,3
CLT-05388,C,4
CLT-05389,E,4
CLT-05390,D,4
CLT-05391,C,5
CLT-05392,A,2
CLT-05393,D,3
CLT-05394,E,2
CLT-05395,C,1
CLT-05396,A,5
CLT-05397,B,5
CLT-05398,A,3
CLT-05399,E,2
CLT-05400,C,5
CLT-05401,E,2
CLT-05402,C,3
CLT-05403,C,5
CLT-05404,D,4
CLT-05405,E,5
CLT-05406,D,4
CLT-05407,E,4
CLT-05408,D,2
CLT-05409,D,4
CLT-05410,A,5
CLT-05411,B,5
CLT-05412,D,1
CLT-05413,D,4
CLT-05414,A,4
CLT-05415,C,3
CLT-05416,D,4
CLT-05417,D,5
CLT-05418,A,4
CLT-05419,D,5
CLT-05420,D,1
CLT-05421,D,4
CLT-05422,B,2
CLT-05423,B,2
CLT-05424,B,3
CLT-05425,A,4
CLT-05426,C,5
CLT-05427,E,2
CLT-05428,D,5
CLT-05429,D,5
CLT-05430,E,4
CLT-05431,D,1
CLT-05432,A,5
CLT-05433,D,2
CLT-05434,B,3
CLT-05435,A,3
CLT-05436,A,2
CLT-05437,D,1
CLT-05438,E,1
CLT-05439,B,5
CLT-05440,A,5
CLT-05441,A,2
CLT-05442,C,1
CLT-05443,B,4
CLT-05444,D,4
CLT-05445,E,3
CLT-05446,B,5
CLT-05447,C,3
CLT-05448,E,3
CLT-05449,B,5
CLT-05450,C,3
CLT-05451,A,4
CLT-05452,E,5
CLT-05453,C,4
CLT-05454,A,2
CLT-05455,C,1
CLT-05456,E,2
CLT-05457,B,2
CLT-05458,E,4
CLT-05459,C,1
CLT-05460,A,3
CLT-05461,A,5
CLT-05462,A,5
CLT-05463,D,2
CLT-05464,C,1
CLT-05465,D,4
CLT-05466,E,2
CLT-05467,E,5
CLT-05468,A,3
CLT-05469,D,1
CLT-05470,D,1
CLT-05471,E,1
CLT-05472,A,2
CLT-05473,C,5
CLT-05474,E,2
CLT-05475,E,3
CLT-05476,A,2
CLT-05477,D,3
CLT-05478,C,2
CLT-05479,D,4
CLT-05480,B,5
CLT-05481,A,1
CLT-05482,B,3
CLT-05483,D,4
CLT-05484,E,3
CLT-05485,A,4
CLT-05486,D,3
CLT-05487,C,4
CLT-05488,C,5
CLT-05489,D,1
CLT-05490,C,3
CLT-05491,D,2
CLT-05492,D,1
CLT-05493,C,5
CLT-05494,E,5
CLT-05495,A,5
CLT-05496,D,5
CLT-05497,B,3
CLT-05498,C,5
CLT-05499,A,2
CLT-05500,D,5
CLT-05501,D,2
CLT-05502,B,4
CLT-05503,B,2
CLT-05504,B,5
CLT-05505,B,2
CLT-05506,A,5
CLT-05507,D,1
CLT-05508,C,5
CLT-05509,B,4
CLT-05510,B,3
CLT-05511,A,4
CLT-05512,C,2
CLT-05513,D,3
CLT-05514,C,1
CLT-05515,B,5
CLT-05516,B,5
CLT-05517,C,4
CLT-05518,D,1
CLT-05519,B,2
CLT-05520,D,1
CLT-05521,C,5
CLT-05522,C,1
CLT-05523,A,4
CLT-05524,B,1
CLT-05525,B,4
CLT-05526,A,3
CLT-05527,E,2
CLT-05528,A,1
CLT-05529,A,2
CLT-05530,A,2
CLT-05531,B,4
CLT-05532,B,1
CLT-05533,C,4
CLT-05534,B,5
CLT-05535,B,1
CLT-05536,E,5
CLT-05537,B,3
CLT-05538,D,5
CLT-05539,E,2
CLT-05540,C,4
CLT-05541,E,3
CLT-05542,A,2
CLT-05543,D,1
CLT-05544,C,5
CLT-05545,E,4
CLT-05546,A,1
CLT-05547,C,1
CLT-05548,A,2
CLT-05549,D,3
CLT-05550,E,2
CLT-05551,A,2
CLT-05552,E,3
CLT-05553,E,1
CLT-05554,D,4
CLT-05555,B,4
CLT-05556,A,5
CLT-05557,B,5
CLT-05558,C,3
CLT-05559,B,1
CLT-05560,E,2
CLT-05561,C,4
CLT-05562,C,3
CLT-05563,E,5
CLT-05564,E,2
CLT-05565,A,2
CLT-05566,C,5
CLT-05567,E,1
CLT-05568,C,2
CLT-05569,D,2
CLT-05570,C,4
CLT-05571,B,4
CLT-05572,D,2
CLT-05573,B,3
CLT-05574,C,2
CLT-05575,B,3
CLT-05576,D,5
CLT-05577,A,3
CLT-05578,D,2
CLT-05579,B,1
CLT-05580,C,4
CLT-05581,C,2
CLT-05582,D,2
CLT-05583,C,4
CLT-05584,B,3
CLT-05585,A,1
CLT-05586,E,5
CLT-05587,E,4
CLT-05588,A,3
CLT-05589,A,3
CLT-05590,D,3
CLT-05591,A,3
CLT-05592,E,3
CLT-05593,E,2
CLT-05594,A,2
CLT-05595,B,4
CLT-05596,B,2
CLT-05597,D,2
CLT-05598,D,5
CLT-05599,A,2
CLT-05600,A,3
CLT-05601,D,2
CLT-05602,E,4
CLT-05603,D,4
CLT-05604,C,3
CLT-05605,A,4
CLT-05606,A,2
CLT-05607,E,1
CLT-05608,B,4
CLT-05609,C,1
CLT-05610,B,5
CLT-05611,B,4
CLT-05612,B,5
CLT-05613,B,3
CLT-05614,C,3
CLT-05615,B,4
CLT-05616,C,4
CLT-05617,B,2
CLT-05618,D,5
CLT-05619,D,5
CLT-05620,B,4
CLT-05621,B,1
CLT-05622,B,2
CLT-05623,B,1
CLT-05624,D,1
CLT-05625,D,2
CLT-05626,E,5
CLT-05627,A,5
CLT-05628,E,4
CLT-05629,E,1
CLT-05630,B,2
CLT-05631,A,3
CLT-05632,E,2
CLT-05633,E,3
CLT-05634,E,1
CLT-05635,C,5
CLT-05636,D,5
CLT-05637,D,2
CLT-05638,D,4
CLT-05639,A,1
CLT-05640,B,1
CLT-05641,B,1
CLT-05642,D,2
CLT-05643,E,2
CLT-05644,E,2
CLT-05645,D,5
CLT-05646,E,2
CLT-05647,D,1
CLT-05648,E,1
CLT-05649,D,4
CLT-05650,C,5
CLT-05651,C,3
CLT-05652,C,3
CLT-05653,C,5
CLT-05654,D,3
CLT-05655,E,4
CLT-05656,E,4
CLT-05657,A,5
CLT-05658,B,4
CLT-05659,B,2
CLT-05660,A,1
CLT-05661,D,1
CLT-05662,A,1
CLT-05663,A,1
CLT-05664,B,4
CLT-05665,D,1
CLT-05666,B,5
CLT-05667,D,2
CLT-05668,B,1
CLT-05669,A,3
CLT-05670,D,2
CLT-05671,C,5
CLT-05672,B,1
CLT-05673,E,4
CLT-05674,C,2
CLT-05675,A,4
CLT-05676,C,4
CLT-05677,B,3
CLT-05678,B,2
CLT-05679,E,4
CLT-05680,A,1
CLT-05681,D,3
CLT-05682,D,3
CLT-05683,D,3
CLT-05684,C,4
CLT-05685,E,5
CLT-05686,E,3
CLT-05687,E,2
CLT-05688,B,2
CLT-05689,E,5
CLT-05690,A,3
CLT-05691,E,2
CLT-05692,C,4
CLT-05693,C,3
CLT-05694,A,2
CLT-05695,C,1
CLT-05696,E,1
CLT-05697,A,5
CLT-05698,A,1
CLT-05699,D,4
CLT-05700,A,2
CLT-05701,E,3
CLT-05702,E,1
CLT-05703,E,1
CLT-05704,E,2
CLT-05705,B,5
CLT-05706,C,3
CLT-05707,E,4
CLT-05708,A,4
CLT-05709,C,2
CLT-05710,C,5
CLT-05711,D,5
CLT-05712,E,3
CLT-05713,D,5
CLT-05714,E,2
CLT-05715,B,5
CLT-05716,E,2
CLT-05717,D,5
CLT-05718,E,5
CLT-05719,B,4
CLT-05720,B,5
CLT-05721,B,2
CLT-05722,B,4
CLT-05723,D,4
CLT-05724,E,1
CLT-05725,C,2
CLT-05726,E,1
CLT-05727,A,4
CLT-05728,D,3
CLT-05729,B,1
CLT-05730,C,4
CLT-05731,E,3
CLT-05732,E,3
CLT-05733,A,1
CLT-05734,D,2
CLT-05735,A,3
CLT-05736,D,1
CLT-05737,D,5
CLT-05738,D,2
CLT-05739,E,5
CLT-05740,C,5
CLT-05741,E,3
CLT-05742,A,4
CLT-05743,D,3
CLT-05744,D,2
CLT-05745,E,1
CLT-05746,C,5
CLT-05747,E,4
CLT-05748,B,2
CLT-05749,C,2
CLT-05750,C,5
CLT-05751,D,3
CLT-05752,C,1
CLT-05753,B,2
CLT-05754,B,4
CLT-05755,E,4
CLT-05756,C,2
CLT-05757,E,3
CLT-05758,E,5
CLT-05759,D,5
CLT-05760,A,4
CLT-05761,D,1
CLT-05762,E,4
CLT-05763,C,4
CLT-05764,D,4
CLT-05765,C,2
CLT-05766,A,1
CLT-05767,E,4
CLT-05768,D,5
CLT-05769,E,2
CLT-05770,C,5
CLT-05771,D,4
CLT-05772,D,3
CLT-05773,B,3
CLT-05774,D,1
CLT-05775,B,5
CLT-05776,E,4
CLT-05777,B,5
CLT-05778,D,2
CLT-05779,C,5
CLT-05780,A,4
CLT-05781,B,5
CLT-05782,B,4
CLT-05783,D,5
CLT-05784,A,5
CLT-05785,C,4
CLT-05786,C,1
CLT-05787,B,4
CLT-05788,D,2
CLT-05789,D,4
CLT-05790,C,2
CLT-05791,C,1
CLT-05792,A,3
CLT-05793,B,3
CLT-05794,E,4
CLT-05795,A,1
CLT-05796,A,1
CLT-05797,A,3
CLT-05798,A,1
CLT-05799,A,4
CLT-05800,E,2
CLT-05801,B,5
CLT-05802,A,2
CLT-05803,D,3
CLT-05804,E,5
CLT-05805,E,2
CLT-05806,E,3
CLT-05807,A,5
CLT-05808,B,3
CLT-05809,E,5
CLT-05810,D,1
CLT-05811,D,4
CLT-05812,B,4
CLT-05813,A,2
CLT-05814,D,3
CLT-05815,D,1
CLT-05816,E,3
CLT-05817,D,2
CLT-05818,D,5
CLT-05819,D,2
CLT-05820,E,1
CLT-05821,C,2
CLT-05822,A,2
CLT-05823,B,1
CLT-05824,D,4
CLT-05825,E,3
CLT-05826,E,4
CLT-05827,E,2
CLT-05828,E,2
CLT-05829,B,1
CLT-05830,C,4
CLT-05831,E,4
CLT-05832,D,1
CLT-05833,B,2
CLT-05834,B,5
CLT-05835,C,3
CLT-05836,D,5
CLT-05837,C,5
CLT-05838,D,1
CLT-05839,A,5
CLT-05840,A,1
CLT-05841,A,3
CLT-05842,B,3
CLT-05843,A,3
CLT-05844,A,4
CLT-05845,C,2
CLT-05846,B,3
CLT-05847,B,2
CLT-05848,E,1
CLT-05849,E,4
CLT-05850,E,5
CLT-05851,E,4
CLT-05852,C,4
CLT-05853,E,3
CLT-05854,C,1
CLT-05855,B,4
CLT-05856,A,4
CLT-05857,C,1
CLT-05858,B,5
CLT-05859,A,5
CLT-05860,D,5
CLT-05861,C,5
CLT-05862,C,1
CLT-05863,E,5
CLT-05864,D,4
CLT-05865,B,1
CLT-05866,E,4
CLT-05867,A,2
CLT-05868,D,1
CLT-05869,A,5
CLT-05870,A,2
CLT-05871,C,2
CLT-05872,C,5
CLT-05873,B,4
CLT-05874,A,2
CLT-05875,A,2
CLT-05876,B,3
CLT-05877,A,1
CLT-05878,C,1
CLT-05879,B,5
CLT-05880,D,1
CLT-05881,C,5
CLT-05882,E,1
CLT-05883,D,3
CLT-05884,C,1
CLT-05885,C,4
CLT-05886,B,2
CLT-05887,C,4
CLT-05888,E,1
CLT-05889,B,4
CLT-05890,D,5
CLT-05891,B,2
CLT-05892,C,3
CLT-05893,B,4
CLT-05894,D,4
CLT-05895,A,3
CLT-05896,C,1
CLT-05897,E,3
CLT-05898,A,2
CLT-05899,B,1
CLT-05900,E,4
CLT-05901,C,1
CLT-05902,C,5
CLT-05903,B,1
CLT-05904,A,1
CLT-05905,B,1
CLT-05906,E,1
CLT-05907,E,5
CLT-05908,D,4
CLT-05909,B,4
CLT-05910,C,5
CLT-05911,D,2
CLT-05912,E,5
CLT-05913,B,1
CLT-05914,C,2
CLT-05915,E,4
CLT-05916,E,1
CLT-05917,C,4
CLT-05918,C,5
CLT-05919,B,1
CLT-05920,C,4
CLT-05921,E,4
CLT-05922,B,3
CLT-05923,B,2
CLT-05924,E,5
CLT-05925,A,3
CLT-05926,D,4
CLT-05927,A,2
CLT-05928,B,2
CLT-05929,D,2
CLT-05930,E,5
CLT-05931,D,3
CLT-05932,D,2
CLT-05933,C,5
CLT-05934,B,3
CLT-05935,B,3
CLT-05936,C,4
CLT-05937,A,3
CLT-05938,E,2
CLT-05939,A,5
CLT-05940,E,5
CLT-05941,C,5
CLT-05942,C,3
CLT-05943,E,2
CLT-05944,E,4
CLT-05945,E,1
CLT-05946,A,2
CLT-05947,B,3
CLT-05948,A,2
CLT-05949,B,2
CLT-05950,A,2
CLT-05951,D,3
CLT-05952,E,5
CLT-05953,E,4
CLT-05954,D,3
CLT-05955,D,4
CLT-05956,E,2
CLT-05957,C,3
CLT-05958,A,3
CLT-05959,E,2
CLT-05960,A,3
CLT-05961,B,3
CLT-05962,A,4
CLT-05963,D,2
CLT-05964,C,2
CLT-05965,B,1
CLT-05966,A,1
CLT-05967,A,5
CLT-05968,E,5
CLT-05969,D,1
CLT-05970,E,2
CLT-05971,A,2
CLT-05972,C,3
CLT-05973,B,4
CLT-05974,C,3
CLT-05975,A,1
CLT-05976,A,3
CLT-05977,E,3
CLT-05978,E,2
CLT-05979,E,1
CLT-05980,A,1
CLT-05981,E,3
CLT-05982,D,4
CLT-05983,B,1
CLT-05984,D,2
CLT-05985,C,5
CLT-05986,E,5
CLT-05987,D,1
CLT-05988,E,3
CLT-05989,B,4
CLT-05990,A,5
CLT-05991,A,1
CLT-05992,C,1
CLT-05993,C,4
CLT-05994,A,3
CLT-05995,A,1
CLT-05996,C,4
CLT-05997,C,1
CLT-05998,B,3
CLT-05999,D,1
CLT-06000,D,2
CLT-06001,B,3
CLT-06002,A,4
CLT-06003,D,3
CLT-06004,D,5
CLT-06005,C,5
CLT-06006,D,5
CLT-06007,B,4
CLT-06008,C,4
CLT-06009,D,4
CLT-06010,A,3
CLT-06011,D,4
CLT-06012,A,4
CLT-06013,D,1
CLT-06014,A,2
CLT-06015,E,4
CLT-06016,B,2
CLT-06017,D,1
CLT-06018,E,4
CLT-06019,A,3
CLT-06020,D,1
CLT-06021,C,2
CLT-06022,C,3
CLT-06023,E,2
CLT-06024,E,2
CLT-06025,C,5
CLT-06026,C,5
CLT-06027,E,3
CLT-06028,E,4
CLT-06029,C,3
CLT-06030,D,3
CLT-06031,E,4
CLT-06032,C,5
CLT-06033,C,1
CLT-06034,B,3
CLT-06035,C,2
CLT-06036,D,3
CLT-06037,E,2
CLT-06038,C,3
CLT-06039,D,1
CLT-06040,A,4
CLT-06041,A,3
CLT-06042,A,2
CLT-06043,C,4
CLT-06044,E,1
CLT-06045,D,2
CLT-06046,D,3
CLT-06047,B,4
CLT-06048,C,3
CLT-06049,C,1
CLT-06050,B,5
CLT-06051,B,2
CLT-06052,A,4
CLT-06053,E,3
CLT-06054,C,5
CLT-06055,D,2
CLT-06056,B,1
CLT-06057,C,4
CLT-06058,B,2
CLT-06059,B,3
CLT-06060,B,4
CLT-06061,C,2
CLT-06062,B,3
CLT-06063,C,5
CLT-06064,E,4
CLT-06065,C,4
CLT-06066,B,5
CLT-06067,C,3
CLT-06068,C,1
CLT-06069,C,5
CLT-06070,C,3
CLT-06071,B,4
CLT-06072,E,3
CLT-06073,D,5
CLT-06074,C,5
CLT-06075,D,1
CLT-06076,D,3
CLT-06077,D,1
CLT-06078,E,1
CLT-06079,E,5
CLT-06080,B,1
CLT-06081,D,4
CLT-06082,B,5
CLT-06083,E,3
CLT-06084,C,2
CLT-06085,D,3
CLT-06086,A,5
CLT-06087,C,5
CLT-06088,C,3
CLT-06089,E,2
CLT-06090,D,2
CLT-06091,A,3
CLT-06092,E,4
CLT-06093,A,4
CLT-06094,A,3
CLT-06095,B,3
CLT-06096,A,2
CLT-06097,B,2
CLT-06098,B,1
CLT-06099,E,5
CLT-06100,E,1
CLT-06101,B,3
CLT-06102,B,4
CLT-06103,E,5
CLT-06104,C,5
CLT-06105,B,5
CLT-06106,B,1
CLT-06107,E,3
CLT-06108,E,5
CLT-06109,A,2
CLT-06110,A,4
CLT-06111,E,1
CLT-06112,D,3
CLT-06113,E,1
CLT-06114,A,2
CLT-06115,D,3
CLT-06116,D,3
CLT-06117,E,1
CLT-06118,A,4
CLT-06119,C,4
CLT-06120,E,4
CLT-06121,D,2
CLT-06122,D,3
CLT-06123,B,3
CLT-06124,B,4
CLT-06125,D,4
CLT-06126,D,5
CLT-06127,A,2
CLT-06128,E,3
CLT-06129,A,4
CLT-06130,B,5
CLT-06131,D,3
CLT-06132,A,4
CLT-06133,A,1
CLT-06134,B,5
CLT-06135,A,3
CLT-06136,E,3
CLT-06137,A,2
CLT-06138,A,2
CLT-06139,D,3
CLT-06140,C,5
CLT-06141,A,2
CLT-06142,D,2
CLT-06143,E,4
CLT-06144,D,3
CLT-06145,B,3
CLT-06146,A,2
CLT-06147,E,5
CLT-06148,E,3
CLT-06149,C,1
CLT-06150,E,5
CLT-06151,A,3
CLT-06152,A,2
CLT-06153,B,1
CLT-06154,B,3
CLT-06155,D,3
CLT-06156,A,4
CLT-06157,A,1
CLT-06158,C,5
CLT-06159,E,4
CLT-06160,D,4
CLT-06161,A,5
CLT-06162,B,2
CLT-06163,E,2
CLT-06164,D,3
CLT-06165,A,1
CLT-06166,C,1
CLT-06167,C,2
CLT-06168,B,5
CLT-06169,B,1
CLT-06170,C,2
CLT-06171,E,3
CLT-06172,D,1
CLT-06173,B,2
CLT-06174,C,4
CLT-06175,D,4
CLT-06176,A,4
CLT-06177,B,3
CLT-06178,E,3
CLT-06179,A,1
CLT-06180,C,1
CLT-06181,D,2
CLT-06182,E,1
CLT-06183,E,1
CLT-06184,C,5
CLT-06185,C,5
CLT-06186,E,2
CLT-06187,E,5
CLT-06188,D,3
CLT-06189,E,4
CLT-06190,A,2
CLT-06191,E,4
CLT-06192,A,4
CLT-06193,C,4
CLT-06194,B,1
CLT-06195,C,2
CLT-06196,B,5
CLT-06197,D,5
CLT-06198,A,5
CLT-06199,E,2
CLT-06200,D,2
CLT-06201,E,2
CLT-06202,E,4
CLT-06203,B,3
CLT-06204,C,1
CLT-06205,B,5
CLT-06206,A,3
CLT-06207,B,2
CLT-06208,A,3
CLT-06209,A,1
CLT-06210,A,5
CLT-06211,C,1
CLT-06212,B,4
CLT-06213,C,1
CLT-06214,C,3
CLT-06215,E,4
CLT-06216,D,4
CLT-06217,D,5
CLT-06218,C,5
CLT-06219,A,4
CLT-06220,A,1
CLT-06221,E,4
CLT-06222,C,5
CLT-06223,B,4
CLT-06224,E,4
CLT-06225,D,2
CLT-06226,B,5
CLT-06227,C,4
CLT-06228,A,2
CLT-06229,E,4
CLT-06230,C,1
CLT-06231,A,5
CLT-06232,E,4
CLT-06233,C,2
CLT-06234,B,5
CLT-06235,E,3
CLT-06236,A,1
CLT-06237,A,2
CLT-06238,E,4
CLT-06239,E,1
CLT-06240,B,2
CLT-06241,A,5
CLT-06242,B,1
CLT-06243,D,1
CLT-06244,E,3
CLT-06245,B,3
CLT-06246,D,4
CLT-06247,A,5
CLT-06248,D,4
CLT-06249,E,1
CLT-06250,B,2
CLT-06251,A,1
CLT-06252,D,1
CLT-06253,C,4
CLT-06254,E,4
CLT-06255,A,4
CLT-06256,E,2
CLT-06257,A,1
CLT-06258,A,5
CLT-06259,E,4
CLT-06260,B,5
CLT-06261,C,4
CLT-06262,D,3
CLT-06263,C,4
CLT-06264,E,1
CLT-06265,A,4
CLT-06266,C,3
CLT-06267,A,1
CLT-06268,E,1
CLT-06269,C,2
CLT-06270,A,5
CLT-06271,B,1
CLT-06272,B,5
CLT-06273,A,4
CLT-06274,E,5
CLT-06275,E,1
CLT-06276,B,3
CLT-06277,D,1
CLT-06278,B,1
CLT-06279,C,2
CLT-06280,C,4
CLT-06281,B,3
CLT-06282,C,4
CLT-06283,C,3
CLT-06284,A,4
CLT-06285,E,3
CLT-06286,E,3
CLT-06287,D,4
CLT-06288,C,4
CLT-06289,A,2
CLT-06290,E,1
CLT-06291,C,5
CLT-06292,E,5
CLT-06293,A,2
CLT-06294,C,5
CLT-06295,B,1
CLT-06296,D,5
CLT-06297,B,4
CLT-06298,A,5
CLT-06299,E,2
CLT-06300,D,1
CLT-06301,D,1
CLT-06302,B,2
CLT-06303,C,4
CLT-06304,A,4
CLT-06305,A,5
CLT-06306,B,4
CLT-06307,E,4
CLT-06308,D,1
CLT-06309,C,3
CLT-06310,C,3
CLT-06311,D,1
CLT-06312,B,5
CLT-06313,A,3
CLT-06314,C,1
CLT-06315,D,5
CLT-06316,E,5
CLT-06317,A,1
CLT-06318,E,5
CLT-06319,D,3
CLT-06320,E,1
CLT-06321,D,3
CLT-06322,D,3
CLT-06323,C,3
CLT-06324,D,2
CLT-06325,E,3
CLT-06326,B,4
CLT-06327,E,3
CLT-06328,B,2
CLT-06329,A,4
CLT-06330,D,2
CLT-06331,A,1
CLT-06332,C,1
CLT-06333,A,3
CLT-06334,A,1
CLT-06335,D,2
CLT-06336,A,5
CLT-06337,D,1
CLT-06338,B,2
CLT-06339,D,5
CLT-06340,B,1
CLT-06341,B,1
CLT-06342,B,3
CLT-06343,B,1
CLT-06344,C,5
CLT-06345,A,1
CLT-06346,C,5
CLT-06347,A,5
CLT-06348,A,1
